SUBTYPE
CRATscab - Rough Hawthorn (Crataegus scabrida) - S4?
CRATscsc - Rough Hawthorn (Crataegus scabrida var. scabrida) - S4?
CRATsubm - Quebec Hawthorn (Crataegus submollis) - S2?
CRATsucc - Fleshy Hawthorn (Crataegus succulenta) - S3S4
CRATsusu - Fleshy Hawthorn (Crataegus succulenta var. succulenta) - S3S4
CRATxru - Fleshy Hawthorn (Crataegus x rubrocarnea) - SNA
CYDOoblo - Common Quince (Cydonia oblonga) - SNA
DASIfrut - Shrubby Cinquefoil (Dasiphora fruticosa) - S4
FILIrubr - Queen-of-the-Prairie (Filipendula rubra) - SNA
FILIulma - Queen-of-the-Meadow (Filipendula ulmaria) - SNA
FILIvulg - Dropwort (Filipendula vulgaris) - SNA
FRAGvesc - Woodland Strawberry (Fragaria vesca) - S3S4
FRAGveam - Woodland Strawberry (Fragaria vesca ssp. americana) - S3S4
FRAGveve - Woodland Strawberry (Fragaria vesca ssp. vesca) - SNA
FRAGvirg - Wild Strawberry (Fragaria virginiana) - S5
FRAGvigl - Wild Strawberry (Fragaria virginiana ssp. glauca) - S5
FRAGvivi - Wild Strawberry (Fragaria virginiana ssp. virginiana) - S5
FRAGxan - Domestic Strawberry (Fragaria x ananassa) - SNA
FRAGxcu - Domestic Strawberry (Fragaria x ananassa ssp. cuneifolia) - SNA
GEUMalep - Yellow Avens (Geum aleppicum) - S5
GEUMcana - White Avens (Geum canadense) - S4S5
GEUMlaci - Rough Avens (Geum laciniatum) - S5
GEUMmacr - Large-Leaved Avens (Geum macrophyllum) - S5
GEUMmama - Large-Leaved Avens (Geum macrophyllum var. macrophyllum) - S5
GEUMpeck - Eastern Mountain Avens (Geum peckii) - S1
GEUMriva - Water Avens (Geum rivale) - S5
GEUMurba - Wood Avens (Geum urbanum) - SNA
GEUMxcor - a hybrid avens (Geum x cortlandicum) - SNA
GEUMxpu - a hybrid avens (Geum x pulchrum) - SNA
KERRjapo - Japanese Rose (Kerria japonica) - SNA
MALUbacc - Siberian Crabapple (Malus baccata) - SNA
MALUdome - Common Apple (Malus domestica) - SNA
MALUprun - Pear-leaved Crabapple (Malus prunifolia) - SNA
PHYSopul - Eastern Ninebark (Physocarpus opulifolius) - SNA
POTEangl - English Cinquefoil (Potentilla anglica) - SNA
POTEanse - Common Silverweed (Potentilla anserina) - S5
POTEanan - Common Silverweed (Potentilla anserina ssp. anserina) - S5
POTEangr - Greenland Silverweed (Potentilla anserina ssp. groenlandica) - SNA
POTEanpa - Pacific Silverweed (Potentilla anserina ssp. pacifica) - S5
POTEarge - Silvery Cinquefoil (Potentilla argentea) - SNA
POTEcana - Canada Cinquefoil (Potentilla canadensis) - S2S3
POTEerec - Erect Cinquefoil (Potentilla erecta) - SNA
POTEhipp - Woolly Cinquefoil (Potentilla hippiana) - SNA
POTEincl - Ashy Cinquefoil (Potentilla inclinata) - SNA
POTEindi - Mock Strawberry (Potentilla indica) - SNA
POTEinte - Downy Cinquefoil (Potentilla intermedia) - SNA
POTElito - Coastal Cinquefoil (Potentilla litoralis) - S1
POTEnorv - Rough Cinquefoil (Potentilla norvegica) - S5
POTEplat - Platte Cinquefoil (Potentilla plattensis) - SNA
POTErect - Sulphur Cinquefoil (Potentilla recta) - SNA
POTErept - Creeping Cinquefoil (Potentilla reptans) - SNA
POTEsimp - Old Field Cinquefoil (Potentilla simplex) - S5
POTEsang - Small Burnet (Poterium sanguisorba) - SNA
POTEsapo - Small Burnet (Poterium sanguisorba var. polygamum) - SNA
PRUNaviu - Sweet Cherry (Prunus avium) - SNA
PRUNcera - Sour Cherry (Prunus cerasus) - SNA
PRUNdome - European Plum (Prunus domestica) - SNA
PRUNnigr - Canada Plum (Prunus nigra) - SNA
PRUNpens - Pin Cherry (Prunus pensylvanica) - S5
PRUNpers - Peach (Prunus persica) - SNA
PRUNsero - Black Cherry (Prunus serotina) - S5
PRUNsese - Black Cherry (Prunus serotina var. serotina) - S5
PRUNspin - Blackthorn (Prunus spinosa) - SNA
PRUNvirg - Chokecherry (Prunus virginiana) - S5
PRUNvivi - Chokecherry (Prunus virginiana var. virginiana) - S5
PYRUcomm - Common Pear (Pyrus communis) - SNA
ROSAacic - Prickly Rose (Rosa acicularis) - S1
ROSAacsa - Prickly Rose (Rosa acicularis ssp. sayi) - S1
ROSAblan - Smooth Rose (Rosa blanda) - S1
ROSAcani - Dog Rose (Rosa canina) - SNA
ROSAcaro - Carolina Rose (Rosa carolina) - S4S5
ROSAcaca - Carolina Rose (Rosa carolina ssp. carolina) - S4S5
ROSAcinn - Cinnamon Rose (Rosa cinnamomea) - SNA
ROSAgall - French Rose (Rosa gallica) - SNA
ROSAglau - Glaucous Rose (Rosa glauca) - SNA
ROSAmult - Multiflora Rose (Rosa multiflora) - SNA
ROSAniti - Shining Rose (Rosa nitida) - S4S5
ROSApalu - Swamp Rose (Rosa palustris) - S4
ROSArubi - Sweetbriar Rose (Rosa rubiginosa) - SNA
ROSArune - Small-flowered Rose (Rosa rubiginosa var. nemoralis) - SNA
ROSAruru - Sweetbriar Rose (Rosa rubiginosa var. rubiginosa) - SNA
ROSArugo - Rugosa Rose (Rosa rugosa) - SNA
ROSAspin - Scotch Rose (Rosa spinosissima) - SNA
ROSAvirg - Virginia Rose (Rosa virginiana) - S5
ROSAvimi - Small-toothed Virginia Rose (Rosa virginiana ssp. minidentata) - SU
ROSAvivi - Virginia rose (Rosa virginiana ssp. virginiana) - S5
ROSAxfer - a hybrid rose (Rosa x fernaldiorum) - SNA
ROSAxha - Haines' Rose (Rosa x hainesii) - SNA
ROSAxho - Hodgdon's Rose (Rosa x hodgdonii) - SNA
 - New England Rose (Rosa x novae-angliae) - SNA
RUBUalle - Alleghaney Blackberry (Rubus allegheniensis) - S5
RUBUbifr - Himalayan-berry (Rubus bifrons) - SNA
RUBUcana - Smooth Blackberry (Rubus canadensis) - S5
RUBUcham - Cloudberry (Rubus chamaemorus) - S4
RUBUflag - Northern Dewberry (Rubus flagellaris) - SU
RUBUhisp - Bristly Dewberry (Rubus hispidus) - S5
RUBUidae - Red Raspberry (Rubus idaeus) - S5
RUBUidid - Red Raspberry (Rubus idaeus ssp. idaeus) - SNA
RUBUidst - Red Raspberry (Rubus idaeus ssp. strigosus) - S5
RUBUille - Strawberry Raspberry (Rubus illecebrosus) - SNA
RUBUocci - Black Raspberry (Rubus occidentalis) - SNA
RUBUodor - Purple-flowering Raspberry (Rubus odoratus) - SU
RUBUpens - Pennsylvania Blackberry (Rubus pensilvanicus) - S4S5
RUBUpube - Dwarf Red Raspberry (Rubus pubescens) - S5
RUBUrepe - Dewdrop (Rubus repens) - S4S5
RUBUseto - Bristly Blackberry (Rubus setosus) - S4
RUBUvigo - a bramble (Rubus vigoratus) - SNA
RUBUxbi - Pasture Dewberry (Rubus x biformispinus) - SNR
RUBUxcr - Ashe's blackberry (Rubus x crux) - SNR
RUBUxja - Spreading Dewberry (Rubus x jacens) - SNR
RUBUxpa - a Hybrid Bramble (Rubus x paracaulis) - SNA
RUBUxre - arching dewberry (Rubus x recurvicaulis) - SNR
SANGcana - Canada Burnet (Sanguisorba canadensis) - S4
SANGoffi - Great Burnet (Sanguisorba officinalis) - SNA
SIBBtrid - Three-toothed Cinquefoil (Sibbaldia tridentata) - S5
SORBsorb - False Spiraea (Sorbaria sorbifolia) - SNA
SORBamer - American Mountain Ash (Sorbus americana) - S5
SORBaucu - European Mountain Ash (Sorbus aucuparia) - SNA
SORBdeco - Showy Mountain Ash (Sorbus decora) - S4
SPIRalba - White Meadowsweet (Spiraea alba) - S5
SPIRalla - White Meadowsweet (Spiraea alba var. latifolia) - S5
SPIRcory - Corymbed Meadowsweet (Spiraea corymbosa) - SNA
SPIRjapo - Japanese Spiraea (Spiraea japonica) - SNA
SPIRprun - Bridal-Wreath (Spiraea prunifolia) - SNA
SPIRtome - Steeplebush (Spiraea tomentosa) - S5
SPIRtoto - Steeplebush (Spiraea tomentosa var. tomentosa) - SU
SPIRxva - Vanhoutte's Spiraea (Spiraea x vanhouttei) - SNA
XSoar - a Mountain-ash - Chokeberry Hybrid (X Sorbaronia arsenii) - SNA
XSoja - a Mountain-ash - Chokeberry Hybrid (X Sorbaronia jackii) - SNA
CEPHocci - Common Buttonbush (Cephalanthus occidentalis) - S3
CEPHococ - Eastern Buttonbush (Cephalanthus occidentalis var. occidentalis) - S3
GALIapar - Common Bedstraw (Galium aparine) - S3S4
GALIaspr - Rough Bedstraw (Galium asprellum) - S5
GALIbore - Northern Bedstraw (Galium boreale) - S2
GALIkamt - Northern Wild Licorice (Galium kamtschaticum) - S3
GALIlabr - Labrador Bedstraw (Galium labradoricum) - S3
GALImoll - Smooth Bedstraw (Galium mollugo) - SNA
GALIobtu - Blunt-leaved Bedstraw (Galium obtusum) - S2S3
GALIodor - Sweet-scented Bedstraw (Galium odoratum) - SNA
GALIpalu - Common Marsh Bedstraw (Galium palustre) - S5
GALItinc - Dyer's Bedstraw (Galium tinctorium) - S5
GALItrif - Three-petaled Bedstraw (Galium trifidum) - S5
GALItrha - Three-petaled Bedstraw (Galium trifidum ssp. halophilum) - SNR
GALItrsu - Three-petaled Bedstraw (Galium trifidum ssp. subbiflorum) - SNA
GALItrtr - Three-petaled Bedstraw (Galium trifidum ssp. trifidum) - S5
GALItrif - Three-flowered Bedstraw (Galium triflorum) - S5
GALIveru - Yellow Bedstraw (Galium verum) - SNA
HOUScaer - Azure Bluet (Houstonia caerulea) - S5
MITCrepe - Partridgeberry (Mitchella repens) - S5
SHERarve - Blue Field-Madder (Sherardia arvensis) - SNA
POPUalba - White Poplar (Populus alba) - SNA
POPUbals - Balsam Poplar (Populus balsamifera) - S4
POPUgran - Large-toothed Aspen (Populus grandidentata) - S5
POPUnigr - Black Cottonwood (Populus nigra) - SNA
POPUniit - Lombardy Poplar (Populus nigra var. italica) - SNA
POPUtrem - Trembling Aspen (Populus tremuloides) - S5
POPUxca - a Hybrid Poplar (Populus x canadensis) - SNA
POPUxca - Grey Poplar (Populus x canescens) - SNA
POPUxhei - a Hybrid Poplar (Populus x heimburgeri) - SNA
POPUxja - Balm-Of-Gilead (Populus x jackii) - SNA
POPUxsm - Barnes Aspen (Populus x smithii) - SNA
SALIalba - White Willow (Salix alba) - SNA
SALIball - Ball's Willow (Salix ballii) - SNA
SALIbebb - Bebb's Willow (Salix bebbiana) - S5
SALIcand - Sage Willow (Salix candida) - S1
SALIcapr - Goat Willow (Salix caprea) - SNA
SALIcine - European Gray Willow (Salix cinerea) - SNA
SALIcord - Heart-leaved Willow (Salix cordata) - SNA
SALIdisc - Pussy Willow (Salix discolor) - S5
SALIelae - Elaeagnus Willow (Salix elaeagnos) - SNA
SALIerio - Cottony Willow (Salix eriocephala) - S5
SALIglau - Gray Willow (Salix glauca) - S1
SALIglco - Beautiful Willow (Salix glauca var. cordifolia) - S1
SALIhumi - Upland Willow (Salix humilis) - S5
SALIhuhu - Upland Willow (Salix humilis var. humilis) - S5
SALIluci - Shining Willow (Salix lucida) - S5
SALImyrt - Blueberry Willow (Salix myrtillifolia) - S1
SALIpedi - Bog Willow (Salix pedicellaris) - S3
SALIpell - Satiny Willow (Salix pellita) - S2S3
SALIpent - Laurel Willow (Salix pentandra) - SNA
SALIpeti - Meadow Willow (Salix petiolaris) - S4
SALIpurp - Purple Willow (Salix purpurea) - SNA
SALIpyri - Balsam Willow (Salix pyrifolia) - S5
SALIreti - Net-Veined Willow (Salix reticulata) - SNA
SALIseri - Silky Willow (Salix sericea) - S3
SALIseri - Autumn Willow (Salix serissima) - S1
SALItria - Almond Willow (Salix triandra) - SNA
SALIuva- - Bearberry Willow (Salix uva-ursi) - S1
SALIvest - Hairy Willow (Salix vestita) - S1
SALIvimi - Basket Willow (Salix viminalis) - SNA
SALIxfr - Hybrid White Willow (Salix x fragilis) - SNA
SALIxpe - Weeping Willow (Salix x pendulina) - SNA
SALIxse - a Weeping Willow (Salix x sepulcralis) - SNA
SALIxsm - a Willow (Salix x smithiana) - SNA
COMAumbe - Bastard's Toadflax (Comandra umbellata) - S2
COMAumum - Bastard's Toadflax (Comandra umbellata ssp. umbellata) - S2
GEOClivi - Northern Comandra (Geocaulon lividum) - S3S4
SARRpurp - Northern Pitcher Plant (Sarracenia purpurea) - S5
SARRpupu - Northern Purple Pitcher-Plant (Sarracenia purpurea ssp. purpurea) - S5
CHRYamer - American Golden Saxifrage (Chrysosplenium americanum) - S5
MITEnuda - Naked Bishop's-Cap (Mitella nuda) - S4S5
PARNparv - Small-flowered Grass-of-Parnassus (Parnassia parviflora) - S1S2
SAXIaizo - Yellow Mountain Saxifrage (Saxifraga aizoides) - S1
SAXIcern - Nodding Saxifrage (Saxifraga cernua) - S1
SAXIoppo - Purple Mountain Saxifrage (Saxifraga oppositifolia) - S1
SAXIopop - Purple Mountain Saxifrage (Saxifraga oppositifolia ssp. oppositifolia) - S1
SAXIpani - White Mountain Saxifrage (Saxifraga paniculata) - S3
SAXIpaLa - Laestadius' Saxifrage (Saxifraga paniculata ssp. laestadii) - S3
TIARstol - Stoloniferous Foamflower (Tiarella stolonifera) - S2S3
AGALmari - Saltmarsh Agalinis (Agalinis maritima) - S2
AGALmama - Saltmarsh Agalinis (Agalinis maritima var. maritima) - S2
AGALneos - Nova Scotia Agalinis (Agalinis neoscotica) - S4S5
AGALpurp - Purple False-Foxglove (Agalinis purpurea) - S2S3
AGALpupa - Small-flowered Purple False Foxglove (Agalinis purpurea var. parviflora) - S2S3
AGALtenu - Slender Agalinis (Agalinis tenuifolia) - S1
ANTImaju - Common Snapdragon (Antirrhinum majus) - SNA
BELLvisc - Yellow Glandweed (Bellardia viscosa) - SNA
CASTcocc - Scarlet Paintbrush (Castilleja coccinea) - SNA
CHAEminu - Dwarf Snapdragon (Chaenorhinum minus) - SNA
CHAEmimi - Dwarf Snapdragon (Chaenorhinum minus ssp. minus) - SNA
CHELglab - White Turtlehead (Chelone glabra) - S5
CHELlyon - Pink Turtlehead (Chelone lyonii) - SNA
COLLparv - Small-flowered Blue-eyed Mary (Collinsia parviflora) - SNA
CYMBmura - Ivy-leaved Toadflax (Cymbalaria muralis) - SNA
CYMBmumu - Ivy-leaved Toadflax (Cymbalaria muralis ssp. muralis) - SNA
DIGIgran - Yellow Foxglove (Digitalis grandiflora) - SNA
DIGIpurp - Purple Foxglove (Digitalis purpurea) - SNA
DIGIpupu - Purple Foxglove (Digitalis purpurea ssp. purpurea) - SNA
ERYTgutt - Seep Monkeyflower (Erythranthe guttata) - SNA
EUPHarct - Arctic Eyebright (Euphrasia arctica) - SNA
EUPHarbo - Boreal Eyebright (Euphrasia arctica ssp. borealis) - SNA
EUPHdisj - Disjunct Eyebright (Euphrasia disjuncta) - SU
EUPHfarl - Farlow's Eyebright (Euphrasia farlowii) - S1S3
EUPHnemo - Common Eyebright (Euphrasia nemorosa) - SNA
EUPHoake - Oakes' Eyebright (Euphrasia oakesii) - SNA
EUPHoaoa - Oakes' Eyebright (Euphrasia oakesii var. oakesii) - SNA
EUPHrand - Rand's Eyebright (Euphrasia randii) - S4
EUPHstri - Stiff Eyebright (Euphrasia stricta) - SNA
EUPHsubo - Round-leaved Eyebright (Euphrasia suborbicularis) - SU
EUPHtetr - Maritime Eyebright (Euphrasia tetraquetra) - SNA
EUPHvina - Burgundy Eyebright (Euphrasia vinacea) - SU
GRATlute - Golden Hedge-hyssop (Gratiola lutea) - S5
GRATnegl - Clammy Hedge-Hyssop (Gratiola neglecta) - S2
KICKelat - Sharp-leaved Cancerwort (Kickxia elatine) - SNA
LIMOaust - Southern Mudwort (Limosella australis) - S3S4
LINAdalm - Dalmatian Toadflax (Linaria dalmatica) - SNA
LINAdada - Dalmatian Toadflax (Linaria dalmatica ssp. dalmatica) - SNA
LINAgeni - Broom-Leaf Toadflax (Linaria genistifolia) - SNA
LINAmaro - Moroccan Toadflax (Linaria maroccana) - SNA
LINArepe - Striped Toadflax (Linaria repens) - SNA
LINAvulg - Butter-and-Eggs (Linaria vulgaris) - SNA
LINDdubi - Yellow-seeded False Pimperel (Lindernia dubia) - S3
MELAline - American Cow Wheat (Melampyrum lineare) - S5
MIMUring - Square-stemmed Monkeyflower (Mimulus ringens) - S4S5
MIMUriri - Square-stemmed Monkeyflower (Mimulus ringens var. ringens) - S4S5
NUTTcana - Canada Toadflax (Nuttallanthus canadensis) - SNA
ODONvulg - Red Bartsia (Odontites vulgaris) - SNA
PAWLtome - Royal Paulownia (Pawlonia tomentosa) - SNA
PEDIpalu - Marsh Lousewort (Pedicularis palustris) - S1
PEDIpapa - Marsh Lousewort (Pedicularis palustris ssp. palustris) - S1
PEDIsylv - Small Lousewort (Pedicularis sylvatica) - SNA
PENSdigi - Foxglove Beardtongue (Penstemon digitalis) - SNA
PENShirs - Hairy Beardtongue (Penstemon hirsutus) - SNA
RHINmino - Little Yellow Rattle (Rhinanthus minor) - SU
RHINmigr - Little Yellow Rattle (Rhinanthus minor ssp. groenlandicus) - S1
RHINmimi - Little Yellow Rattle (Rhinanthus minor ssp. minor) - SNA
SCROlanc - Lance-leaved Figwort (Scrophularia lanceolata) - S1
SCROmari - Carpenter's Figwort (Scrophularia marilandica) - SNA
SCROnodo - Knotty Figwort (Scrophularia nodosa) - SNA
VERBblat - Moth Mullein (Verbascum blattaria) - SNA
VERBnigr - Black Mullein (Verbascum nigrum) - SNA
VERBthap - Common Mullein (Verbascum thapsus) - SNA
VERBthth - Common Mullein (Verbascum thapsus ssp. thapsus) - SNA
VERBvirg - Wand Mullein (Verbascum virgatum) - SNA
VEROagre - Field Speedwell (Veronica agrestis) - SNA
VEROamer - American Speedwell (Veronica americana) - S5
VEROarve - Corn Speedwell (Veronica arvensis) - SNA
VERObecc - European Speedwell (Veronica beccabunga) - SNA
VEROcate - Pink Water-Speedwell (Veronica catenata) - S1
VEROcham - Germander Speedwell (Veronica chamaedrys) - SNA
VEROlong - Long-leaved Speedwell (Veronica longifolia) - SNA
VEROoffi - Common Speedwell (Veronica officinalis) - SNA
VEROpere - Purslane Speedwell (Veronica peregrina) - SNA
VEROpepe - Purslane Speedwell (Veronica peregrina ssp. peregrina) - SNA
VEROpexa - Purslane Speedwell (Veronica peregrina ssp. xalapensis) - SNA
VEROpers - Bird's-eye Speedwell (Veronica persica) - SNA
VEROscut - Marsh Speedwell (Veronica scutellata) - S5
VEROserp - Thyme-Leaved Speedwell (Veronica serpyllifolia) - SU
VEROvern - Spring Speedwell (Veronica verna) - SNA
VEROvirg - Culver's Root (Veronicastrum virginicum) - SNA
ALKEoffi - Strawberry Ground-Cherry (Alkekengi officinarum) - SNA
CALIparv - Seaside Petunia (Calibrachoa parviflora) - SNA
DATUstra - Jimsonweed (Datura stramonium) - SNA
HYOSnige - Black Henbane (Hyoscyamus niger) - SNA
LYCIbarb - Common Matrimony Vine (Lycium barbarum) - SNA
NICAphys - Apple-Of-Peru (Nicandra physalodes) - SNA
PHYShete - Clammy Ground-Cherry (Physalis heterophylla) - SNA
SOLAamer - Black Nightshade (Solanum americanum) - SNA
SOLAcaro - Carolina Nightshade (Solanum carolinense) - SNA
SOLAcaca - Carolina Nightshade (Solanum carolinense var. carolinense) - SNA
SOLAdulc - Bittersweet Nightshade (Solanum dulcamara) - SNA
SOLAemul - Eastern Black Nightshade (Solanum emulans) - SU
SOLAlyco - Garden Tomato (Solanum lycopersicum) - SNA
SOLAnigr - European Black Nightshade (Solanum nigrum) - SNA
SOLAniti - Hairy Nightshade (Solanum nitidibaccatum) - SNA
SOLArost - Horned Nightshade (Solanum rostratum) - SNA
SOLAtube - Potato (Solanum tuberosum) - SNA
TAMAparv - Small-Flower Tamarisk (Tamarix parviflora) - SNA
DAPHmeze - Mezer's Daphne (Daphne mezereum) - SNA
DIRCpalu - Eastern Leatherwood (Dirca palustris) - S2
TILIcord - Little-leaved Linden (Tilia cordata) - SNA
TILIxeu - European linden (Tilia x europaea) - SNA
ULMUamer - White Elm (Ulmus americana) - S3S4
ULMUglab - Wych Elm (Ulmus glabra) - SNA
ULMUproc - English Elm (Ulmus procera) - SNA
ULMUpumi - Siberian Elm (Ulmus pumila) - SNA
ULMUthom - Rock Elm 
 (Ulmus thomasii) - SNA
BOEHcyli - Small-spike False-nettle (Boehmeria cylindrica) - S2S3
LAPOcana - Canada Wood Nettle (Laportea canadensis) - S3
PILEpumi - Dwarf Clearweed (Pilea pumila) - S3
URTIdioi - Stinging Nettle (Urtica dioica) - S4
URTIdidi - Stinging Nettle (Urtica dioica ssp. dioica) - SNA
URTIdigr - Stinging Nettle (Urtica dioica ssp. gracilis) - S4
URTIuren - Burning Nettle (Urtica urens) - SNA
VALEoffi - Common Valerian (Valeriana officinalis) - SNA
VERBbona - Purpletop Vervain (Verbena bonariensis) - SNA
VERBbrac - Large-bracted Vervain (Verbena bracteata) - SNA
VERBhast - Blue Vervain (Verbena hastata) - S3S4
VIOLadun - Hooked Violet (Viola adunca) - SNA
VIOLadad - Hooked Violet (Viola adunca var. adunca) - SNA
VIOLarve - European Field Pansy (Viola arvensis) - SNA
VIOLblan - Sweet White Violet (Viola blanda) - S5
VIOLcana - Canada Violet (Viola canadensis) - SH
VIOLcaca - Canada Violet (Viola canadensis var. canadensis) - SH
VIOLcucu - Marsh Blue Violet (Viola cucullata) - S5
VIOLlabr - Labrador Violet (Viola labradorica) - S4
VIOLlanc - Lance-leaved Violet (Viola lanceolata) - S5
VIOLmacl - Small White Violet (Viola macloskeyi) - S5
VIOLneph - Northern Bog Violet (Viola nephrophylla) - S3
VIOLodor - Sweet Blue Violet (Viola odorata) - SNA
VIOLpube - Downy Yellow Violet (Viola pubescens) - S4
VIOLpupu - Yellow Violet (Viola pubescens var. pubescens) - SNA
VIOLpusc - Downy Yellow Violet (Viola pubescens var. scabriuscula) - S4
VIOLreni - Kidney-leaved White Violet (Viola renifolia) - S4
VIOLrivi - Blunt-spurred Violet (Viola riviniana) - SNA
VIOLsagi - Arrow-Leaved Violet (Viola sagittata) - S3S4
VIOLsaov - Arrow-Leaved Violet (Viola sagittata var. ovata) - S3S4
VIOLsasa - Arrow-leaved Violet (Viola sagittata var. sagittata) - SNA
VIOLselk - Great-Spurred Violet (Viola selkirkii) - S3S4
VIOLsoro - Woolly Blue Violet (Viola sororia) - S5
VIOLtric - Johnny-jump-up (Viola tricolor) - SNA
VIOLtrtr - Johnny-jump-up (Viola tricolor var. tricolor) - SNA
VIOLxco - a Hybrid Violet (Viola x conjugens) - SNA
VIOLxme - a Hybrid Violet (Viola x melissifolia) - SNA
VIOLsubl - Lance-leaf Violet (Viola x sublanceolata) - S4
ARCEpusi - Eastern Dwarf Mistletoe (Arceuthobium pusillum) - S5
PARTquin - Virginia Creeper (Parthenocissus quinquefolia) - SNA
PARTtric - Boston Ivy (Parthenocissus tricuspidata) - SNA
PARTvita - Thicket Creeper (Parthenocissus vitacea) - SU
VITIlabr - Northern Fox Grape (Vitis labrusca) - SNA
VITIripa - Riverbank Grape (Vitis riparia) - SNA
VITIvini - European Grape (Vitis vinifera) - SNA
VITIxla - a hybrid grape (Vitis x labruscana) - SNA
JUNIcomm - Common Juniper (Juniperus communis) - S5
JUNIcode - Common Juniper (Juniperus communis var. depressa) - S5
JUNIcome - Dwarf Juniper (Juniperus communis var. megistocarpa) - SNR
JUNIcosa - Mountain Juniper (Juniperus communis var. saxatilis) - SNA
JUNIhori - Creeping Juniper (Juniperus horizontalis) - S4
THUJocci - Eastern White Cedar (Thuja occidentalis) - S2S3
ABIEbals - Balsam Fir (Abies balsamea) - S5
LARIdeci - European Larch (Larix decidua) - SNA
LARIkaem - Japanese Larch (Larix kaempferi) - SNA
LARIlari - Tamarack (Larix laricina) - S5
PICEabie - Norway Spruce (Picea abies) - SNA
PICEglau - White Spruce (Picea glauca) - S5
PICEmari - Black Spruce (Picea mariana) - S5
PICEpung - Blue Spruce (Picea pungens) - SNA
PICErube - Red Spruce (Picea rubens) - S5
PINUbank - Jack Pine (Pinus banksiana) - S4
PINUresi - Red Pine (Pinus resinosa) - S4S5
PINUrigi - Pitch Pine (Pinus rigida) - SNA
PINUstro - Eastern White Pine (Pinus strobus) - S5
PINUsylv - Scotch Pine (Pinus sylvestris) - SNA
PINUsysy - Scotch Pine (Pinus sylvestris var. sylvestris) - SNA
TSUGcana - Eastern Hemlock (Tsuga canadensis) - S4
TAXUcana - Canada Yew (Taxus canadensis) - S4S5
ACORamer - American Sweetflag (Acorus americanus) - S4
ACORcala - European Sweetflag (Acorus calamus) - SNA
ALISgram - Narrow-Leaf Water-Plantain (Alisma gramineum) - SNA
ALISplan - European Water Plantain (Alisma plantago-aquatica) - SNA
ALISsubc - Southern Water Plantain (Alisma subcordatum) - SNA
ALIStriv - Northern Water Plantain (Alisma triviale) - S5
SAGIcune - Northern Arrowhead (Sagittaria cuneata) - S5
SAGIenge - Engelmann Arrowhead (Sagittaria engelmanniana) - SNA
SAGIgram - Grass-leaved Arrowhead (Sagittaria graminea) - S4
SAGIgrgr - Grass-leaved Arrowhead (Sagittaria graminea ssp. graminea) - S4
SAGIlati - Broad-leaved Arrowhead (Sagittaria latifolia) - S5
ARIStrip - Jack-in-the-pulpit (Arisaema triphyllum) - S5
ARIStrst - Swamp Jack-In-The-Pulpit (Arisaema triphyllum ssp. stewardsonii) - S4S5
ARIStrtr - Jack-in-the-pulpit (Arisaema triphyllum ssp. triphyllum) - SU
CALLpalu - Wild Calla (Calla palustris) - S4
LYSIamer - Yellow Skunk Cabbage (Lysichiton americanus) - SNA
PELTvirg - Green Arrow Arum (Peltandra virginica) - SU
SYMPfoet - Eastern Skunk Cabbage (Symplocarpus foetidus) - S3S4
BUTOumbe - Flowering Rush (Butomus umbellatus) - SNA
BLYSrufa - Red Bulrush (Blysmopsis rufa) - S1
BOLBmari - Saltmarsh Bulrush (Bolboschoenus maritimus) - S4S5
BOLBmama - Saltmarsh Bulrush (Bolboschoenus maritimus ssp. maritimus) - SU
BOLBmapa - Alkali Bulrush (Bolboschoenus maritimus ssp. paludosus) - S4S5
BOLBmaro - a hybrid bulrush (Bolboschoenus maritimus x robustus) - SNA
BOLBnova - New England bulrush (Bolboschoenus novae-angliae) - SNA
BOLBrobu - Sturdy Bulrush (Bolboschoenus robustus) - S1?
BULBcapi - Dense-tufted Hair Sedge (Bulbostylis capillaris) - SNA
CAREadus - Lesser Brown Sedge (Carex adusta) - S2S3
CAREalbi - White-tinged Sedge (Carex albicans) - S4
CAREalal - Bellow-Beaked Sedge (Carex albicans var. albicans) - SNA
CAREalem - White-tinged Sedge (Carex albicans var. emmonsii) - S4
CAREalbo - Greenish-White Sedge (Carex albolutescens) - SNA
CAREalop - Foxtail Sedge (Carex alopecoidea) - S1
CAREaqua - Water Sedge (Carex aquatilis) - S4S5
CAREaqaq - Water Sedge (Carex aquatilis var. aquatilis) - S4S5
CAREaqsu - Calcareous Water Sedge (Carex aquatilis var. substricta) - SU
CAREarct - Black Sedge (Carex arctata) - S5
CAREargy - Silvery-flowered Sedge (Carex argyrantha) - S3S4
CAREatla - Atlantic Sedge (Carex atlantica) - S4S5
CAREatat - Atlantic Sedge (Carex atlantica ssp. atlantica) - S4
CAREatca - Atlantic Sedge (Carex atlantica ssp. capillacea) - S4
CAREatra - Scabrous Black Sedge (Carex atratiformis) - S3
CAREaure - Golden Sedge (Carex aurea) - S4
CAREbebb - Bebb's Sedge (Carex bebbii) - S3
CAREbill - Billings' Sedge (Carex billingsii) - S4
CAREbrom - Bromelike Sedge (Carex bromoides) - S4
CAREbrbr - Bromelike Sedge (Carex bromoides ssp. bromoides) - S4
CAREbrun - Brownish Sedge (Carex brunnescens) - S5
CAREbrbr - Brownish Sedge (Carex brunnescens ssp. brunnescens) - SNR
